"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Shannon S","https://www.tripadvisor.com/Profile/P6542WAshannons","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/af/73/bd/caption.jpg","Coeur d'Alene, ID","5","","Good time on land and in the air","The plane ride was beautiful and the staff was so kind and welcoming. I specifically want to shout out Gavin who was very accommodating towards my family and went above and beyond to make sure they had a great experience. Thanks Gavin!","","0","","Written October 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Barbara L","https://www.tripadvisor.com/Profile/barbaral404","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","Punta Gorda, FL","5","Aug 2024 • Solo","Wonderful trip","Lucky for me, the day was absolutely gorgeous.<br />It is so cool to see all these lakes from above. You wouldn't even know they were there from below. Totally enjoyed this excursion! The pilot was very nice, took us over some of her favorite places and told a bit about the different sites. <br />The crew were really helpful too. My cruise ship was anchored far away from town and I would have no way to get a shuttle after our return. They had a driver take me to our cruise ship tender location, rather than back to town. That's great service.<br />Booked through Alaska Shore Tours - great experience","Solo","0","","Written September 12, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Safari478697","https://www.tripadvisor.com/Profile/Safari478697","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","1","Jul 2024 • Family","Clark","We took the ""MistyFjords Flightseeing""on July 12,2024.  Thought it has been a while, we are still upset of the way we were taken care of for this tour.  Pilot, Clark, did not have a welcome word before the plane took off and either a thank you for us when we left.  He only had a few words during the flight and did not try to  make it a fun experience for us by letting us know of the areas we were flying over.  This  poor personality pilot should not be in that type of work to  deal with people on vacation.","Family","0","","Written August 23, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Linda","https://www.tripadvisor.com/Profile/DayTrip55336345290","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","White Lake, MI","1","","Do not trust these people!!! What a disappointment!!","During my trip to Alaska, the most important thing to me was to take a tour on a float plane. I booked this the last day of our cruise, which was in Ketchikan Alaska. On our way into the port, I watched excitedly as one float plane after another left and flew in front of our balcony. I couldn't wait and told several friends and family members how excited I was to take this flight  that was scheduled for 4 PM. I got to the meeting place 15 minutes early when I received a phone call that the flight was canceled. When I inquired why it was canceled there was a pause and then the woman on the other end of the line told me there was a mechanical issue that they thought would be fixed in time for the flight, but they couldn't fix it. I found out shortly after from a person in the business that they called to try and help fill the plane that a mechanical wasn't the case at all. The plane wasn't full so they canceled it. On top of a HUGE disappointment. I was even more disappointed that they flat out lied to me. Had they been honest I might have even paid for the empty seats for this experience, but they never even gave me the chance. I called their number back and it went right to voicemail. I left 2 messages asking if perhaps they knew another pilot that could take me on a flight  but of course never heard back from them.  It's obvious  they care much more about how much money is in their pocket than they do about customer service or even honesty. I would never trust these people. They lost a lot more money by not even offering to let me pay for the empty seats and more importantly, lost respect, which is the one and only thing people in business have. What a total disappointment.","","0","","Written August 16, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Susan B","https://www.tripadvisor.com/Profile/N83ESsusanb","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/0f/96/8e/caption.jpg","Iowa","5","","Breathtaking views","This tour was so unique. We went with pilot Max, who was a great pilot. The staff took precautions in getting us up in the air. There was quite a bit of wind at our originally scheduled time, so they called to ask if we could reschedule to later in the day when the wind has died down, which we could. The views were breathtaking from the air. This was a unique experience & I'm so glad we did it! I would recommend it to a friend.<br />Thank you!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/0e/94/4b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/0e/94/4a/caption.jpg","Written August 5, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cliff S","https://www.tripadvisor.com/Profile/20cliffs","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","1","Jun 2024 • Friends","never took us up","myself and 3 friends boarded the plane, strapped in and got the safety instructions. when the pilot went to start the plane there was mechanical failure. we were told 15-30 minutes and they could take us up. 45 minutes later the pilot said almost done, staff inside were letting us know we could go up in a few. a group of 6 people then walked in and the staff said we can no longer take you. the whole plane, other than the 4 of us were willing to go up for 1/2 the time with no refund of dollar adjustment wanted. the staff refused to let us go when 5 minutes earlier they were willing to send us up for the whole hour. they refunded our money and sent us on our way, ruining a whole day of excursions for us and the chance to see the Fjords.<br />I would not recommend this company to anyone.","Friends","0","","Written July 22, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"rhonda c","https://www.tripadvisor.com/Profile/240rhondac","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","Jun 2024 • Family","100% effort given by company and they WILL get you to your cruise ship in time 🙂","Taquan Air created a highlight of our whole cruise.  My in-laws said ""we didn't like it, we LOVED it!""  Booking was simple. Had a few questions so I called and were very helpful and professional.   The pilot was so friendly, talkative, and knowledgeable about the area.  The flight lasted the whole hour advertised and we flew over so much breathtaking scenery - my in-laws favorite was the high up mountain lakes.  The shuttle bus that took us back to our cruise ship was awesome..... our ship was at the end of the line of ships in Port that day and a decent walk from the pickup point but Taquan Air dropped us off right in front of our cruise ship.  We had been a bit stressed about it because we only had about a half hour from the end of the tour time until all aboard for our ship but, all stress was taken away when they said they could drop us right in front of our ship at the end. We were back on the ship well before our deadline time.<br />Thank you all so much and we will find you for another flight next time we're there!","Family","0","","Written June 30, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"fishjcc","https://www.tripadvisor.com/Profile/fishjcc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","Findlay, OH","4","","A wonderful experience. ","We booked this tour through Disney Cruise. We were transported from our ship to the sea planes by shuttle, just a short ride. We were loaded in the plane by size for balance. My son was in the co-pilot seat. Can't take very good pictures in this seat, though. The plane is hard to get in for us big people, but we managed. Everyone is friendly and the pilot informative of what we were seeing. We were provided headphones for communication. The flight was fun but a little bumpy. This is a unique experience we will not forget. I would recommend taking a bottle of water with you. The hour long tour was just the right amount of time. The tight quarters makes it hard to see out other windows. ","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/bb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/ba/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/52/b2/caption.jpg","Written May 30, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jerry S","https://www.tripadvisor.com/Profile/jerrysV3385LQ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","","1","Jul 2023 • Couples","Mailed It In","On 7/25/2023 we took the Misty Fjords flight seeing tour.   There were a total of 8 passengers on a well maintained DHC-3.  <br /><br />The best I can say is that Taquan Air completely mailed it in.  For the price it should have been significantly better.  Buyer beware and spend your valuable money on other activities. <br /><br />The total cost for all 8 was close to $3,000 for which we got a seaplane flight that fell well short of how it was hyped by the cruise line or on Taiwan Air’s site.  <br /><br />We expected that there would be narration by the pilot pointing out landmarks and notable features.  The pilot didn’t utter a single word after boarding.  Instead there was a cheesy pre-recorded narration that was spotty and difficult to understand.  Passengers shouldn’t ask, “ are we at the Misty Fjords”.  <br /><br />The pilot, although clearly proficient, was going through the motions and was clearly disinterested in anything except for talking to his fellow pilots in the radio. <br /><br />This was the only regrettable experience of the 2-week Alaskan experience. Don’t do it!!!","Couples","0","","Written July 29, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"shlossman","https://www.tripadvisor.com/Profile/shlossman","","virginia","2","","Not worth it at all","The take off and landing from the water was different and the sites were ok. BUT, no pilot narration… in fact he didn’t speak after takeoff once. There was a bogus recorded voice that intermittently cam I’ve the headphones to point out a couple things about a few areas. TOTAL RIP-OFF.  We should have asked for a refund. There were four of us. 1500+ for a quick hour tour of some ok mountains. Research before paying.","","0","","Written July 29, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
