"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Joey","https://www.tripadvisor.com/Profile/Guide41297931349","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","Miami, FL","5","","DO 👏 THIS 👏 EXPERIENCE 👏 NOW 👏","Wow, where do I begin. Last week for Valentine’s Day I surprised my girlfriend with Miami Seaplane Island Adventure Tour to Islamorada and what an incredible experience! Tony, is a true gentleman and went above and beyond to help make this trip something my girlfriend will never forget (and myself). We’ve done a lot of cool stuff all over the world but this was one of the absolute coolest adventures we’ve been on. Starting off by seeing our neighborhood up close from an aerial view, then seeing the crystal blue waters on our way through the keys, to landing right up to the restaurant we had lunch at. Lunch was excellent, plenty of options and fresh seafood with live music! Tony’s flying was smooth and controlled, we felt safe and calm the entire time. We explored the island for a couple of hours before we got back on the plane to head home to Miami. Seeing our skyline again around sunset was also very special for us. Tony is sharp and I feel like I’ve made a new friend. I’m excited to plan another adventure very soon.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/2c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/2b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/2a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/29/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/28/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/27/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/03/bf/25/caption.jpg","Written February 24, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dermot D","https://www.tripadvisor.com/Profile/dermotd147","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","","Once in a lifetime experience!","The most memorable experience of my life. And I’ve saw a lot! The perspective you get from the air is remarkable. We saw Sharks, Dolphins, Sea Turtles… incredible.","","0","","Written January 29, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Gilbert and Gaston","https://www.tripadvisor.com/Profile/GilbertGaston","https://media-cdn.tripadvisor.com/media/photo-m/1280/25/07/70/4f/gilbertgaston.jpg","Nassau, New Providence Island","5","","Perfect family adventure","We can’t say enough about Miami Seaplane.  It was wonderful from start to finish. We felt safe and more than that our pilot Tony and boat captain Yanni were both delightful. They were incredibly sweet with our young children as well. We would definitely do this again and it was a memorable adventure !!","","0","","Written November 13, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Christine G","https://www.tripadvisor.com/Profile/christinegZ5955EG","","Bethesda, MD","5","Mar 2024 • Couples","A memorable trip by seaplane to Key West","My husband and I did the Key West excursion with pilot Adrian at the helm.  It was fantastic!  Adrian was incredibly knowledgeable about the history and ecosystem of the Keys and an excellent pilot, too.  He seemed to have a deep connection to the area and it made the trip especially memorable.  We want to return and fly to another destination soon.  We will recommend this to all our friends far and wide.  Many thanks.<br /><br />Christine and John Gordon","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/b5/d2/3c/caption.jpg","Written March 25, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kelly M","https://www.tripadvisor.com/Profile/S8209DZkellym","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","5","Dec 2023 • Family","Wow! Simply mesmerizing.","WOW. Simply amazing. Our pilot’s enthusiasm was like a kid at Christmas. His knowledge of the history and current issues of the Keys was unlimited. We did the trip to Islamorado and wanted to do it again as soon as it ended. We were in expert hands with the local pilot with over 25 years of experience. His narrative was mesmerizing and gave us a whole new appreciation for the beauty of the area and how important it is to preserve it. Thanks for a day we will never forget!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/1f/38/32/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/1f/38/31/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/1f/38/30/caption.jpg","Written December 31, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jens","https://www.tripadvisor.com/Profile/J5822LUjens","https://media-cdn.tripadvisor.com/media/photo-o/27/47/80/38/caption.jpg","Hannover, Germany","5","","Great Waterplane Flight to the Florida Keys","Great flight over the Florida Keys with stopover and lunch on 'Loreley' Island. The trip starts and ends in Miami, a short motorboat ride through Miami Harbour to and from the seaplane is included. Overall a great experience and highly recommended!","","0","","Written December 13, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Pattie M","https://www.tripadvisor.com/Profile/pattiem684","","","5","May 2021","Best Seaplane Ride EVER","I LOVED Miami Seaplanes! They took us down from miami all the way to key west, with a bit of snorkeling thrown in. They were super professional, sweet, fun, and it was gorgeous! It's the only reasonable way to get down to the keys; I wouldn't travel any other way! From the sky you could see sharks, dolphins, rays and more, and it was an experience I'll never forget!","","0","","Written June 1, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Craig J","https://www.tripadvisor.com/Profile/248craigj","https://media-cdn.tripadvisor.com/media/photo-s/08/5a/bd/92/craig-j.jpg","Provo, UT","5","","20 year anniversary flight!","If you think this looks fun at all you should definitely book it!! It was an absolute blast!! You can see everything from miles. Tony is a well experienced pilot who got his license in the 1970s. He was a joy to talk to while we were flying to the lunch. My wife loved it as well. Thanks for the memories for our 20 year anniversary!","","0","","Written April 15, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"marykN4494TG","https://www.tripadvisor.com/Profile/marykN4494TG","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/6d/avatar050.jpg","Stateline, NV","5","Feb 2020","Birthday surprise flight for a friend.","Our wives put this awesome day- trip adventure together and I feel compelled to write an inspirational review of our experience. DO IT, Book the flight!!! The owner Tony and his Son Adriel, are incredibly talented, SAFE, and  passionate about flying and bringing this experience to you. They were consummate professional Pilots. Water flying is something everyone should experience. Four of us booked 2 planes, Cessna 172’s on floats. The father son team flew us to key west where we lunched at louie’s backyard, and then walked duval st. Before  returning to Miami at sunset. What a day! What an adventure! What a great experience and memory we have forever... like I said.... Do it!! Joe from Jupiter Florida told ya so.. say hello to Tony and Adriel for me.👍👍","","0","","Written February 23, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Yanniskyra","https://www.tripadvisor.com/Profile/Yanniskyra","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","St-Paul-de-Vence, France","5","Jan 2020 • Couples","Our trip to miami","Wonderful trip with a top pilot. He explained everything in detail and we had a fantastic experience. Top.","Couples","0","","Written January 4, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
